Id,Label,fideId,elo,top_player
"Subramaniam, Su","Subramaniam, Su",0,2155,False
"Ajibola, Olanrewaju","Ajibola, Olanrewaju",0,2302,False
"Elarbi, A.","Elarbi, A.",0,2307,False
"Quizon, Daniel","Quizon, Daniel",0,2319,False
"Ramoutar, Alan-Safar","Ramoutar, Alan-Safar",0,2344,False
"Varshini, V.","Varshini, V.",0,2226,False
"Levchenko, Leonid","Levchenko, Leonid",0,1881,False
"Aleksandrov, D.","Aleksandrov, D.",0,2199,False
"Mutovin, Egor","Mutovin, Egor",0,1994,False
"Gochelashvili, D.","Gochelashvili, D.",0,2416,False
"Vitenberg, Noam Aviv","Vitenberg, Noam Aviv",0,2315,False
"Gabriel, Ro","Gabriel, Ro",0,2236,False
"Taylor, Go","Taylor, Go",0,2309,False
"Senlle Caride, M.","Senlle Caride, M.",0,2354,False
"Filip, L.","Filip, L.",0,2431,False
"Pohjala, H.","Pohjala, H.",0,2358,False
"Zhuravlev, Al","Zhuravlev, Al",0,2359,False
"Onufrienko, Vladislav","Onufrienko, Vladislav",0,1872,False
"Ortiz Verdezoto, Anahi","Ortiz Verdezoto, Anahi",0,2013,False
"Hartikainen, J.","Hartikainen, J.",0,2142,False
"Bogumil, T.","Bogumil, T.",0,2182,False
"Ciorgovean, Iustin","Ciorgovean, Iustin",0,2305,False
"Davydov, Nikita","Davydov, Nikita",0,1617,False
"Kuznetsov, Sergei","Kuznetsov, Sergei",0,2058,False
"Lach, A.","Lach, A.",0,2183,False
"Walter, Szymon","Walter, Szymon",0,2284,False
"Finegold, B.","Finegold, B.",0,2466,False
"Loiseau, Q.","Loiseau, Q.",0,2459,False
"Apicella, M.","Apicella, M.",0,2506,False
"Natsidis, C.","Natsidis, C.",0,2352,False
"Kotowicz, Kamil","Kotowicz, Kamil",0,1724,False
"Kozlowski, Marcin","Kozlowski, Marcin",0,1719,False
"Philippe, C.","Philippe, C.",0,2386,False
"Zhao, Ian","Zhao, Ian",0,2347,False
"Katz, Alexander","Katz, Alexander",0,2405,False
"Sarenac, D.","Sarenac, D.",0,2289,False
"Dutreuil, R.","Dutreuil, R.",0,2309,False
"Zhapova, Yana","Zhapova, Yana",0,2149,False
"Le Pen, S.","Le Pen, S.",0,2107,False
"Krastev, Alexander","Krastev, Alexander",0,2389,False
"Brhel, J.","Brhel, J.",0,2049,False
"Maliutin, Oleksandr","Maliutin, Oleksandr",0,2245,False
"Grebeniuk, S.","Grebeniuk, S.",0,2346,False
"Lymar, Vladislav","Lymar, Vladislav",0,2150,False
"Shishkin, Va UKR","Shishkin, Va UKR",0,2425,False
"Sergeev, Vl","Sergeev, Vl",0,2403,False
"Steingrimsson, H.","Steingrimsson, H.",0,2519,False
"Dyak, G.","Dyak, G.",0,2162,False
"Panchenko, AG.","Panchenko, AG.",0,2231,False
"Abel, D.","Abel, D.",0,2448,False
"Lamard, G.","Lamard, G.",0,2480,False
"Kueng, Nicolas","Kueng, Nicolas",0,2005,False
"Maenhout, T.","Maenhout, T.",0,2394,False
"De Ruiter, D.","De Ruiter, D.",0,2251,False
"Ingunza Curro, Andres","Ingunza Curro, Andres",0,2395,False
"Ramos Aranda, Zahid","Ramos Aranda, Zahid",0,1546,False
"Kjartansson, Dav","Kjartansson, Dav",0,2326,False
"Player, E.","Player, E.",0,2172,False
"Gimenez Menchon, C.","Gimenez Menchon, C.",0,2246,False
"Vassallo Barroche, M.","Vassallo Barroche, M.",0,2357,False
"Sanroman Costas, Mauro","Sanroman Costas, Mauro",0,1831,False
"Biletskiy, Danylo","Biletskiy, Danylo",0,2067,False
"Simonovic, M.","Simonovic, M.",0,2115,False
"Bobkov, Vadim","Bobkov, Vadim",0,2341,False
"Rottenwohrer Suarez, Juan","Rottenwohrer Suarez, Juan",0,2230,False
"Aggelis, N.","Aggelis, N.",0,2284,False
"Provaznik, M.","Provaznik, M.",0,2127,False
"Lopez Gracia, F.","Lopez Gracia, F.",0,2289,False
"Gubanov, O.","Gubanov, O.",0,2272,False
"Todorovic, Boj","Todorovic, Boj",0,2278,False
"Danielian, V.","Danielian, V.",0,2230,False
"Zhang, Derek","Zhang, Derek",0,2187,False
"Bintang, Rasyid A. Hidayat","Bintang, Rasyid A. Hidayat",0,1820,False
"Pacheco Lugo, Alejandro Jose","Pacheco Lugo, Alejandro Jose",0,2127,False
"Svana, P.","Svana, P.",0,2251,False
"Hoefelsauer, T.","Hoefelsauer, T.",0,2324,False
"Neuschmied, S.","Neuschmied, S.",0,2270,False
"Jogstad, Martin","Jogstad, Martin",0,2334,False
"Joeres, Stefan","Joeres, Stefan",0,2176,False
"Garza Marco, S.","Garza Marco, S.",0,2389,False
"Sande Edreira, J.","Sande Edreira, J.",0,2246,False
"Moksh, Amit Doshi","Moksh, Amit Doshi",0,2380,False
"Masague Artero, Guerau","Masague Artero, Guerau",0,2283,False
"Bogosavljevic, B.","Bogosavljevic, B.",0,2516,False
"Miljkovic, Mir1","Miljkovic, Mir1",0,2466,False
"Morato Tent, F.","Morato Tent, F.",0,1984,False
"Jacquot, A.","Jacquot, A.",0,1980,False
"Hristodorescu, D.","Hristodorescu, D.",0,2211,False
"Lopez Varela, Pablo","Lopez Varela, Pablo",0,2182,False
"Salinas Tomas, Daniel","Salinas Tomas, Daniel",0,2063,False
"Levitskiy, Andrey","Levitskiy, Andrey",0,2354,False
"Schill, W.","Schill, W.",0,2147,False
Aung Thant Zin,Aung Thant Zin,0,2268,False
"Hernandez Leon, A.","Hernandez Leon, A.",0,2267,False
"Kukov, V.","Kukov, V.",0,2334,False
"Tillyaev, U.","Tillyaev, U.",0,2313,False
"Karpov, Ana","Karpov, Ana",0,2617,False
"Rodrigo Yanguas, M.","Rodrigo Yanguas, M.",0,2056,False
"Iuldachev, S.","Iuldachev, S.",0,2430,False
"Bartell, T.","Bartell, T.",0,2354,False
"Beradze, I.","Beradze, I.",0,2475,False
"Vardanyan, Aras","Vardanyan, Aras",0,2255,False
"Zeltsan, Joseph","Zeltsan, Joseph",0,2301,False
"Ballester Llagaria, L.","Ballester Llagaria, L.",0,2298,False
"Prydun, Andriy","Prydun, Andriy",0,2197,False
"King, Alexander","King, Alexander",0,2276,False
"Sharma, Di","Sharma, Di",0,2289,False
"Degenbaev, Aziz","Degenbaev, Aziz",0,2148,False
"Gallegos, Ca","Gallegos, Ca",0,2374,False
"Jesse, I.","Jesse, I.",0,2392,False
"Torkkola, Henri","Torkkola, Henri",0,2180,False
"Tanmay, Chopra","Tanmay, Chopra",0,2166,False
"Stremavicius, Pijus","Stremavicius, Pijus",0,2146,False
"Bekasovs, Rihards","Bekasovs, Rihards",0,2140,False
"Kaverins, Nikita","Kaverins, Nikita",0,1693,False
"Aminovs, Maksims","Aminovs, Maksims",0,1595,False
"Salna, Aleksandras","Salna, Aleksandras",0,2177,False
"Kretainis, K.","Kretainis, K.",0,2192,False
"Grybkauskas, Pijus","Grybkauskas, Pijus",0,1310,False
"Lavendelis, E.","Lavendelis, E.",0,2304,False
"Koziorowicz, Michal","Koziorowicz, Michal",0,2245,False
"Jedynak, R.","Jedynak, R.",0,2341,False
"Mikrut, D.","Mikrut, D.",0,2379,False
"Bednarek, S.","Bednarek, S.",0,2268,False
"Lubczynski, R.","Lubczynski, R.",0,2429,False
"Ataman, A.","Ataman, A.",0,2155,False
"Kovalev, Eg","Kovalev, Eg",0,2217,False
"Grinblat, D.","Grinblat, D.",0,2369,False
"Kubatko, I.","Kubatko, I.",0,2257,False
"Trakru, Rohun","Trakru, Rohun",0,1987,False
"Andrews, T.","Andrews, T.",0,2209,False
"Goncharov, Vladimir","Goncharov, Vladimir",0,2077,False
"Koneru, H.","Koneru, H.",0,2586,False
"Boccia, Nicolas","Boccia, Nicolas",0,1784,False
"Loncharic, E.","Loncharic, E.",0,2025,False
"Paltrinieri, N.","Paltrinieri, N.",0,2360,False
"Silva Lucena, Cristian","Silva Lucena, Cristian",0,2258,False
"Gracia Alvarez, Gerardo Antonio","Gracia Alvarez, Gerardo Antonio",0,2237,False
"Astafurov, Arseniy","Astafurov, Arseniy",0,2263,False
"Weissbeck, S.","Weissbeck, S.",0,2048,False
"Hosticka, F.","Hosticka, F.",0,2052,False
"Pribyl, Jo","Pribyl, Jo",0,2235,False
"Hajiyev, K.","Hajiyev, K.",0,2141,False
"Jecha, P.","Jecha, P.",0,1852,False
"Fercec, N.","Fercec, N.",0,2426,False
"Leventic, I.","Leventic, I.",0,2382,False
"Mehmed, Elif","Mehmed, Elif",0,2260,False
"Mahitosh, Dey","Mahitosh, Dey",0,2254,False
"Morchiashvili, B.","Morchiashvili, B.",0,2319,False
"Tasdogen, Dincer","Tasdogen, Dincer",0,2301,False
"Chos, A.","Chos, A.",0,2296,False
"Ambartsumova, K.","Ambartsumova, K.",0,2382,False
"Kolbus, D.","Kolbus, D.",0,2295,False
"Buzeti, J.","Buzeti, J.",0,2236,False
"Arngrimsson, D.","Arngrimsson, D.",0,2383,False
"Kumala, A.","Kumala, A.",0,2140,False
"Gorin, L.","Gorin, L.",0,2443,False
"Guliev, L.","Guliev, L.",0,2273,False
"Yaksin, O.","Yaksin, O.",0,2377,False
"Qashashvili, A.","Qashashvili, A.",0,2505,False
"Anuj, Shrivatri","Anuj, Shrivatri",0,2350,False
"Pressman, L.","Pressman, L.",0,2307,False
"Melikhov, E.","Melikhov, E.",0,2292,False
"Zawadzka, J.","Zawadzka, J.",0,2407,False
"Mihalcisin, A.","Mihalcisin, A.",0,2455,False
"Vaisser, A.","Vaisser, A.",0,2494,False
"Kirszenberg, M.","Kirszenberg, M.",0,2139,False
"Sarrau, J.","Sarrau, J.",0,2374,False
"Soetewey, Patrick","Soetewey, Patrick",0,0,False
"Dimey-Gabert, Quentin","Dimey-Gabert, Quentin",0,1795,False
"Naudier, S.","Naudier, S.",0,2097,False
"Roussat, Fabien","Roussat, Fabien",0,1681,False
"Alberola, R.","Alberola, R.",0,1627,False
"Dimey, Cyrille","Dimey, Cyrille",0,1917,False
"Levesque, T.","Levesque, T.",0,1878,False
"Guzman, A.","Guzman, A.",0,1868,False
"Miladinovic, I.","Miladinovic, I.",0,2536,False
"Breder, D.","Breder, D.",0,2463,False
"Haag, Gr","Haag, Gr",0,2370,False
"Ertan, C.","Ertan, C.",0,2384,False
"Kushko, Dmitriy","Kushko, Dmitriy",0,2322,False
"Johnson, Donald","Johnson, Donald",0,2083,False
"Remille, T.","Remille, T.",0,2254,False
"Elissalt Cardenas, H.","Elissalt Cardenas, H.",0,2297,False
"Khabinets, Ivan","Khabinets, Ivan",0,1980,False
"Smith, Ax","Smith, Ax",0,2451,False
"Ahlander, B.","Ahlander, B.",0,2383,False
"Dragicevic, Draz","Dragicevic, Draz",0,2344,False
"Pallardo Lozoya, J.","Pallardo Lozoya, J.",0,2357,False
"Ibanez Aullana, J.","Ibanez Aullana, J.",0,2269,False
"Sulypa, A.","Sulypa, A.",0,2455,False
"Petursson, Mar","Petursson, Mar",0,2442,False
"Mai, Alexander Oliver","Mai, Alexander Oliver",0,2042,False
"Godart, F.","Godart, F.",0,2407,False
"Dishman, S.","Dishman, S.",0,2316,False
"Schwerteck, M.","Schwerteck, M.",0,2113,False
"Visintin, R.","Visintin, R.",0,2029,False
"Sammalvuo, T.","Sammalvuo, T.",0,2416,False
"Bajraktari, P.","Bajraktari, P.",0,2196,False
"Rios, Cr","Rios, Cr",0,2466,False
"Paasikangas, J.","Paasikangas, J.",0,2163,False
"Kravtsiv, M.","Kravtsiv, M.",0,2625,False
"Zhurova, Anna","Zhurova, Anna",0,2127,False
"Langrock, H.","Langrock, H.",0,2356,False
"Gerzhoy, L.","Gerzhoy, L.",0,2348,False
"Iliaguev, Nisim","Iliaguev, Nisim",0,2331,False
"Zacarias, M.","Zacarias, M.",0,2135,False
"Oganisjn, R.","Oganisjn, R.",0,2245,False
"Sagripanti, M.","Sagripanti, M.",0,2188,False
"Stremavicius, T.","Stremavicius, T.",0,2478,False
"Almiron, A.","Almiron, A.",0,2366,False
"Coro, Lucas","Coro, Lucas",0,2352,False
"Benitez Galeano, Alejandro","Benitez Galeano, Alejandro",0,2201,False
"Nawalaniec, Adam","Nawalaniec, Adam",0,1708,False
"Gerasimenyk, M.","Gerasimenyk, M.",0,2136,False
"Grabarczyk, M.","Grabarczyk, M.",0,2367,False
"Mikhaletz, L.","Mikhaletz, L.",0,2316,False
"Unneland, Mathias","Unneland, Mathias",0,2206,False
"Arenas, D.","Arenas, D.",0,2455,False
"Gallego Alcaraz, A.","Gallego Alcaraz, A.",0,2512,False
"Martinez Romero, M.","Martinez Romero, M.",0,2409,False
"Szabo, G ROM.","Szabo, G ROM.",0,2531,False
"Skoberne, J.","Skoberne, J.",0,2561,False
"Allo Collante, Enrique","Allo Collante, Enrique",0,1837,False
"Safin, Timur","Safin, Timur",0,2216,False
"Kudinov, Alexander","Kudinov, Alexander",0,2040,False
"Gnusarev, P.","Gnusarev, P.",0,2270,False
"Gdanski, J.","Gdanski, J.",0,2493,False
"Socko, Weronika","Socko, Weronika",0,1686,False
"Budzisz, Adrian","Budzisz, Adrian",0,1985,False
"Deszczynski, A.","Deszczynski, A.",0,2321,False
"Marszalek, Mac","Marszalek, Mac",0,2291,False
"Yurtseven, M.","Yurtseven, M.",0,2414,False
"Lima, Da","Lima, Da",0,2508,False
"Martinez Duany, L.","Martinez Duany, L.",0,2520,False
"Batchuluun, T.","Batchuluun, T.",0,2536,False
"Cruz, Cr","Cruz, Cr",0,2581,False
"Rey Malde, H.","Rey Malde, H.",0,2263,False
"Gasanov, Zaur","Gasanov, Zaur",0,2231,False
"Frolov, Arti","Frolov, Arti",0,2322,False
"Kuruppu, Supun Dasantha","Kuruppu, Supun Dasantha",0,1826,False
"Arauz Alonso, F.","Arauz Alonso, F.",0,2132,False
"Del Prado Rodriguez, Xulio","Del Prado Rodriguez, Xulio",0,2279,False
"Blackburn, J.","Blackburn, J.",0,2232,False
"Lim, Z.","Lim, Z.",0,2311,False
"Fidalgo, Andre Neves","Fidalgo, Andre Neves",0,2263,False
"Espineira Gonzalez, D.","Espineira Gonzalez, D.",0,2310,False
"Hussein, AH.","Hussein, AH.",0,2277,False
"Alahakoon, I.","Alahakoon, I.",0,2022,False
"Sixto Puente, Eloy","Sixto Puente, Eloy",0,2093,False
"Fernandez Otero, J.","Fernandez Otero, J.",0,1905,False
"Belo, A.","Belo, A.",0,1653,False
"Arvola, B.","Arvola, B.",0,2471,False
"Topilin, Alexander","Topilin, Alexander",0,0,False
"Protsenko, Nikita","Protsenko, Nikita",0,2024,False
"Yandarbiev, R.","Yandarbiev, R.",0,2250,False
"Kornyukov, A.","Kornyukov, A.",0,2452,False
"Utnasunov, A.","Utnasunov, A.",0,2421,False
"Eraschenkov, D.","Eraschenkov, D.",0,2349,False
"Morovic Fernandez, I.","Morovic Fernandez, I.",0,2510,False
"Miezis, N.","Miezis, N.",0,2467,False
"Kokoszczynski, Jan","Kokoszczynski, Jan",0,2277,False
"Weichhold, P.","Weichhold, P.",0,2430,False
"Laurent-Paoli, Pierre","Laurent-Paoli, Pierre",0,2413,False
"Silvestre, Christian","Silvestre, Christian",0,1942,False
"Schnider, G.","Schnider, G.",0,2415,False
"Leisenberger, Harald","Leisenberger, Harald",0,2144,False
"Perhinig, R.","Perhinig, R.",0,2234,False
"Kuba, G.","Kuba, G.",0,2339,False
"Pilaj, H.","Pilaj, H.",0,2332,False
"Vogt, L.","Vogt, L.",0,2359,False
"Himanshu, Sh","Himanshu, Sh",0,2394,False
"Khalakhan, Jurij","Khalakhan, Jurij",0,2229,False
"Krebs, Jo","Krebs, Jo",0,2200,False
"Ebner, H.","Ebner, H.",0,2204,False
"Lobkin, Bohdan","Lobkin, Bohdan",0,0,False
"Rahman, Tai","Rahman, Tai",0,2223,False
"Swinkels, R.","Swinkels, R.",0,2514,False
"Tasev, D.","Tasev, D.",0,2305,False
"Kolosowski, M.","Kolosowski, M.",0,2444,False
"Van der Werf, M.","Van der Werf, M.",0,2393,False
"Silva, Kevin Ranidu","Silva, Kevin Ranidu",0,1904,False
"Hajek, Oskar","Hajek, Oskar",0,2168,False
"Petukhov, D.","Petukhov, D.",0,2350,False
"Sanket, Chakravarty","Sanket, Chakravarty",0,2288,False
"Gimeno Higueras, R.","Gimeno Higueras, R.",0,2166,False
"Diaz Velandia, Jose Manuel","Diaz Velandia, Jose Manuel",0,2357,False
"Roca Galarza, J.","Roca Galarza, J.",0,2297,False
"Luque Saiz, Andres","Luque Saiz, Andres",0,2307,False
"Boguslavskyy, O.","Boguslavskyy, O.",0,2391,False
"Bodrozic, T.","Bodrozic, T.",0,2363,False
"Flierl, P.","Flierl, P.",0,2210,False
"Turek, L.","Turek, L.",0,2031,False
"Dautov, R.","Dautov, R.",0,2595,False
"Baramidze, D.","Baramidze, D.",0,2593,False
"Lokander, M.","Lokander, M.",0,2398,False
"Miton, K.","Miton, K.",0,2589,False
"Feygin, M.","Feygin, M.",0,2471,False
"Schmittdiel, E.","Schmittdiel, E.",0,2412,False
"Rupprecht, A.","Rupprecht, A.",0,2390,False
"Dziuba, M.","Dziuba, M.",0,2582,False
"Popov, Maksim","Popov, Maksim",0,2179,False
"Rudakov, Sergey S","Rudakov, Sergey S",0,1969,False
"Kovalenko, Se4","Kovalenko, Se4",0,2214,False
"Gogolev, A.","Gogolev, A.",0,2296,False
"Chekhov, S.","Chekhov, S.",0,2457,False
"Sanzhaev, D.","Sanzhaev, D.",0,2411,False
"Khripachenko, Alexander","Khripachenko, Alexander",0,2282,False
"Zaragatski, I.","Zaragatski, I.",0,2503,False
"Sonntag, HH.","Sonntag, HH.",0,2338,False
"Kolchin, Maxim","Kolchin, Maxim",0,1949,False
"Tarasov, Alexandr","Tarasov, Alexandr",0,2348,False
"Trushnikov, Sergey","Trushnikov, Sergey",0,2525,False
"Gabitov, Ru","Gabitov, Ru",0,2150,False
"Nagimov, A.","Nagimov, A.",0,2251,False
"Gilyazitdinov, N.","Gilyazitdinov, N.",0,2091,False
"Zelcic, R.","Zelcic, R.",0,2522,False
"Potapov, P.","Potapov, P.",0,2481,False
"Garv, Gaur","Garv, Gaur",0,2083,False
"Taysayev, T.","Taysayev, T.",0,2217,False
"Parfenov, Vi","Parfenov, Vi",0,2204,False
"Esipenko, Aleksandr","Esipenko, Aleksandr",0,2087,False
"Mochalov, Dmitriy","Mochalov, Dmitriy",0,1798,False
"Nezamyatin, Ruslan","Nezamyatin, Ruslan",0,2070,False
"Gavrilov, O.","Gavrilov, O.",0,2356,False
"Ekdyshman, M.","Ekdyshman, M.",0,2315,False
"Kozul, Z.","Kozul, Z.",0,2601,False
"Shcherbin, M.","Shcherbin, M.",0,2366,False
"Potapenko, D.","Potapenko, D.",0,2150,False
"Eremeev, Mikhail","Eremeev, Mikhail",0,2127,False
"Gavrilov, Maxim","Gavrilov, Maxim",0,2070,False
"Zhakamukhov, Eduard","Zhakamukhov, Eduard",0,2008,False
"Smagin, S.","Smagin, S.",0,2551,False
"Mikhnenko, Alexander","Mikhnenko, Alexander",0,2135,False
"Amon, Nejc","Amon, Nejc",0,2282,False
"Sahuquillo Cruz, Alejandro","Sahuquillo Cruz, Alejandro",0,2029,False
"Aymerich Verdaguer, Eduard","Aymerich Verdaguer, Eduard",0,2214,False
"Guerrero Olmos, S.","Guerrero Olmos, S.",0,2372,False
"Rubio Mejia, L.","Rubio Mejia, L.",0,2416,False
"Schmid, Mi1","Schmid, Mi1",0,2123,False
"Moor, R.","Moor, R.",0,2393,False
"Cigan, S.","Cigan, S.",0,2318,False
"Bernal Moro, L.","Bernal Moro, L.",0,2433,False
"Perez Carballo, David","Perez Carballo, David",0,2051,False
"Garcia Ortega, J.","Garcia Ortega, J.",0,2088,False
"Jimenez Martinez, Jo","Jimenez Martinez, Jo",0,2287,False
"Lopez Quevedo, E.","Lopez Quevedo, E.",0,2213,False
"Ortega Ruiz, J.","Ortega Ruiz, J.",0,2314,False
"Snehal, B.","Snehal, B.",0,2236,False
"Vetokhina, Sofia","Vetokhina, Sofia",0,1887,False
"Levonyan, Karen","Levonyan, Karen",0,2010,False
"Pshmahov, Osman","Pshmahov, Osman",0,2150,False
"Bychkov, Alexej","Bychkov, Alexej",0,2229,False
"Stajner, S.","Stajner, S.",0,2354,False
"Polschikov, A.","Polschikov, A.",0,2420,False
"Yarikov, Artem","Yarikov, Artem",0,1778,False
"Czernek, Tymon","Czernek, Tymon",0,2163,False
"Vavric, P.","Vavric, P.",0,2384,False
"Borisevich, Viktor","Borisevich, Viktor",0,0,False
"Zavivaeva, Emilia","Zavivaeva, Emilia",0,1650,False
"Gulamirian, K.","Gulamirian, K.",0,1816,False
"Derli, Olga","Derli, Olga",0,2186,False
"Gubernatorov, S.","Gubernatorov, S.",0,2233,False
"Karolczuk, Iwo","Karolczuk, Iwo",0,2357,False
"Hamidi, Amir Mohammad","Hamidi, Amir Mohammad",0,2276,False
"Ferreira, VitorH","Ferreira, VitorH",0,2123,False
"Kuegel, T.","Kuegel, T.",0,2244,False
"Alaverdyan, G.","Alaverdyan, G.",0,2320,False
"Frosch, R.","Frosch, R.",0,2263,False
"Wanderer, T.","Wanderer, T.",0,2219,False
"Golubovic, B.","Golubovic, B.",0,2400,False
"Dappiano, A.","Dappiano, A.",0,2265,False
"Feinig, M.","Feinig, M.",0,2135,False
"Zaja, I.","Zaja, I.",0,2461,False
"Gomez, Car ARG","Gomez, Car ARG",0,2295,False
"Vusatiuk, V.","Vusatiuk, V.",0,2323,False
"Cruz Ravina, F.","Cruz Ravina, F.",0,2411,False
"Seemann, Jakub","Seemann, Jakub",0,2299,False
"Hilkevich, Zahar","Hilkevich, Zahar",0,2111,False
"Martinez de Negri, G.","Martinez de Negri, G.",0,2233,False
"Praznik, N.","Praznik, N.",0,2345,False
"Ochedzan, Tymon","Ochedzan, Tymon",0,2300,False
"Mussanti, D.","Mussanti, D.",0,2313,False
"Romero Barreto, Jaime Jose","Romero Barreto, Jaime Jose",0,2355,False
"Baginskaite, C.","Baginskaite, C.",0,2100,False
"Virro, Toomas","Virro, Toomas",0,0,False
"Karba, Andres","Karba, Andres",0,1853,False
"De Jong, JW.","De Jong, JW.",0,2438,False
"Narva, T.","Narva, T.",0,2112,False
"Kanep, M.","Kanep, M.",0,2433,False
"Uurits, Karel","Uurits, Karel",0,1730,False
"Puusepp, Kaimar","Puusepp, Kaimar",0,2040,False
"Mustonen, I.","Mustonen, I.",0,1996,False
"Tuulik, Ulo","Tuulik, Ulo",0,0,False
"Kais, Kaarel","Kais, Kaarel",0,1501,False
"Kulaots, Aare","Kulaots, Aare",0,0,False
"Rotov, Igor","Rotov, Igor",0,0,False
"Malisauskas, V.","Malisauskas, V.",0,2385,False
"Khaetsky, R.","Khaetsky, R.",0,2339,False
"Lauk, U.","Lauk, U.",0,2369,False
"Krums, Ilmars","Krums, Ilmars",0,1985,False
"Schuls, O.","Schuls, O.",0,2224,False
"Schmidt, Mait","Schmidt, Mait",0,1653,False
"Sepp, O.","Sepp, O.",0,2392,False
"Jarnstrom, Henrik","Jarnstrom, Henrik",0,1658,False
"Ozolins, Ar","Ozolins, Ar",0,2147,False
"Rebane, Raul","Rebane, Raul",0,0,False
"Samberk, Vahur","Samberk, Vahur",0,1639,False
"Krupenski, Y.","Krupenski, Y.",0,2404,False
"Ehrlich, Sten-Andreas","Ehrlich, Sten-Andreas",0,0,False
"Orgse, Karl Kristofer","Orgse, Karl Kristofer",0,1691,False
"Grineva, Marianna","Grineva, Marianna",0,1973,False
"Postnikov, D.","Postnikov, D.",0,2360,False
"Shubenkova, Veronika","Shubenkova, Veronika",0,1762,False
"Maheswaran, P.","Maheswaran, P.",0,2156,False
"Le Goff, D.","Le Goff, D.",0,2315,False
"Rodriguez Garcia, Yuliesky","Rodriguez Garcia, Yuliesky",0,2176,False
"Nyysti, S.","Nyysti, S.",0,2325,False
"Lenic, L.","Lenic, L.",0,2633,False
"Pranav, V.","Pranav, V.",0,2486,False
"Santos, Rafael Ventura Dos","Santos, Rafael Ventura Dos",0,2203,False
"Boricsev, O.","Boricsev, O.",0,2231,False
"Unver, C.","Unver, C.",0,2046,False
"Baker, CW.","Baker, CW.",0,2227,False
"Grave, Jacob Templen","Grave, Jacob Templen",0,2159,False
"Petenyi, T.","Petenyi, T.",0,2458,False
"Nurmanova, Alua","Nurmanova, Alua",0,2228,False
"Kurmangaliyeva, Liya","Kurmangaliyeva, Liya",0,2222,False
"Sapenov, Daniyal","Sapenov, Daniyal",0,2189,False
"Dzhumagaliev, Y.","Dzhumagaliev, Y.",0,2411,False
"Petrova, I.","Petrova, I.",0,2141,False
"Cramling Bellon, Anna","Cramling Bellon, Anna",0,2035,False
"Fabris, A.","Fabris, A.",0,2230,False
"Lorparizangeneh, S.","Lorparizangeneh, S.",0,2492,False
"Tarasenka, Aliaksandra","Tarasenka, Aliaksandra",0,2124,False
"Stepanencu, Nicodim-Cosmin","Stepanencu, Nicodim-Cosmin",0,2334,False
"Lujan, C.","Lujan, C.",0,2340,False
"Golsta, Madara","Golsta, Madara",0,2003,False
"Cyborowski, L.","Cyborowski, L.",0,2496,False
"Nyudleev, D.","Nyudleev, D.",0,2349,False
"Slugin, S.","Slugin, S.",0,2353,False
"Prestia, Paris","Prestia, Paris",0,2098,False
"Gluszko, T.","Gluszko, T.",0,2192,False
"Laith, K.","Laith, K.",0,2009,False
"Gagunashvili, M.","Gagunashvili, M.",0,2573,False
"Lopusiewicz, P.","Lopusiewicz, P.",0,2301,False
"Shoker, S.","Shoker, S.",0,2504,False
"Carlsson, P.","Carlsson, P.",0,2457,False
